Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
9.216589105842896e-07,2.6052988356259608e-05,2.2045122582583234e-05,6.188268717965265e-06,0.00032786074912206345,0.00040926116019718067,1.681307462497814e-05,4.698594152136445e-06,5.106838218337507e-06,0.019449218817237348,1.2326923129026303e-07,1.0949537384407972e-06,1.5271621039540883e-09,8.667969297859106e-06,1.545906660484534e-10,0.00014461911956132283,4.184260876369372e-08,1.782183614145736e-08,1.2217571180990845e-09,5.029584443017635e-13,0.0
2.8669583456332913e-07,6.402218849234288e-11,1.6146078680284041e-06,3.2234357564053136e-07,1.5098028546519102e-05,3.938863473209422e-05,0.016210126189504678,5.828822452589065e-07,3.4099922154466674e-09,0.05208269849530337,5.451857531387466e-08,2.182813107427309e-13,2.795306062735352e-05,2.281862884928079e-06,2.7383761599770277e-11,0.0002700934910231067,3.5875411698168386e-08,2.3660831005025055e-11,1.4133512372194735e-08,1.056050492505014e-11,0.0
6.941578919466461e-07,1.0076059991309421e-06,2.186767479954791e-07,2.6514299073981276e-05,0.002123801414879369,0.006277910710664398,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.0002704815842264722,4.819503063606689e-06,2.0394223077087784e-10,1.987583876724884e-06,3.419241179106364e-07,2.645244404564176e-10,3.2355030990143763e-07,2.0150234252695337e-09,1.153370662487992e-09,1.3483017684522304e-10,2.262014213589094e-12,0.6666666666666666
1.0284012300921599e-07,0.0004282455412230685,4.281571197809336e-05,1.2030622263821008e-05,0.02660159359204416,0.07923339517485438,6.64847242013557e-05,0.0007258600323919689,3.4099922154466674e-09,0.0052291428696758235,9.220241766718618e-10,3.3154159601432765e-07,4.204178415184175e-07,3.4071729986920626e-10,1.8665309517804552e-12,1.2931382927687214e-08,4.4080164962968006e-10,3.7416015426794305e-11,4.771333462707729e-10,4.006835434541442e-12,0.3333333333333333
1.6054511091585127e-07,0.001189501472553368,3.441456731861741e-07,0.000124398774466504,0.07983777728194964,0.11703264433658175,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,9.26387699015734e-09,8.710582197106992e-08,9.640333870840436e-05,2.281862884928079e-06,8.685623566531688e-09,2.5343231486034253e-08,1.340356942696516e-07,2.5522162655928626e-09,2.174242394639492e-11,5.642554782886739e-12,0.6666666666666666
1.0807732122944923e-07,1.8428653513653406e-08,3.319711721814971e-08,2.778907573124266e-06,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,1.3715438045586674e-10,2.181946344199732e-15,0.03000751499403543,0.00011787228558089587,6.225430564492634e-08,6.652263202647786e-07,7.60842628278365e-06,2.6142853770068444e-08,1.908152420489969e-10,2.6100527473901706e-12,0.0
6.148740297566397e-06,9.93674234872159e-05,3.710617383194586e-06,0.00028498698357494327,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,1.5092040265981623e-06,1.4043538163269773e-08,2.5568866037602825e-07,7.4733319881207645e-06,4.2236482452249396e-08,1.423616226387284e-08,1.0100122642011096e-06,1.465973783016875e-07,1.8158352933863965e-10,6.888576228228251e-12,0.0
1.5961082193265671e-06,0.0001408911449288807,3.694190616832969e-06,4.610422347220869e-06,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,2.5929465080073224e-07,4.309996922010803e-08,1.0671760825439855e-06,1.4044643214373227e-07,6.873692259334726e-10,1.5672556808647265e-08,1.926051772952426e-09,1.1775665285829514e-10,4.3215270677168677e-10,2.9415822784638926e-11,1.0
2.5496267906149494e-06,0.00018907543972074213,9.699844546740869e-06,1.7938132058019214e-05,0.07983777728194964,0.14223497099529347,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,3.929253360754843e-11,2.8176033645345623e-10,0.00018363934626249888,2.3695695466747385e-08,1.7946674528582242e-10,7.996236584491532e-09,1.3694659361423668e-10,9.342471074353697e-12,3.018199976356867e-11,1.6033933605972596e-12,0.3333333333333333
5.067218819998947e-06,3.3958851042557486e-06,3.1469455338101074e-08,4.645567126909431e-06,0.07983777728194964,0.09629586618658213,4.242044462915856e-06,0.00014474410352666514,1.5099649535161581e-06,0.00052340830465745,3.981256325773963e-09,4.121586286146635e-11,1.2570201607270394e-07,1.1882721382665848e-06,2.0735517261794035e-09,9.275829951455891e-08,1.2276526234800393e-07,7.858451522401286e-10,1.1814913293225493e-06,1.3660299341585558e-10,0.0
1.4489416197944073e-06,7.004748042907376e-09,1.6370543031162076e-08,1.7247917235807435e-05,2.771207424716476e-07,7.735189537561481e-07,1.0,5.828822452589065e-07,3.4099922154466674e-09,0.10043317063037256,6.399413498911869e-09,0.00020860887648115444,2.8599904474943057e-08,1.0053573401434798e-05,8.727123647875343e-10,1.1329314830787728e-05,1.3325965334113547e-08,1.1454063638075367e-10,2.4350086018192677e-08,3.1154813545591945e-10,0.0
1.4671110422124233e-06,6.356679058954746e-07,1.4438792591951975e-07,0.00014023019252778024,2.4703627794866654e-07,7.735189537561481e-07,1.0,5.828822452589065e-07,3.4099922154466674e-09,0.10043317063037256,3.774730527832358e-08,3.05931533686551e-11,0.01185829104099916,3.6281980881305227e-07,5.920923198464084e-10,9.732444190714156e-08,2.0609954423595403e-09,2.812866178930834e-11,3.0233467520823825e-06,8.426577806517837e-10,0.0
4.391617784994856e-05,2.187425389412119e-07,1.3110005315554718e-05,2.638790105062174e-07,2.771207424716476e-07,6.32238971336429e-07,1.0,5.828822452589065e-07,3.4099922154466674e-09,0.10043317063037256,3.4101420131155e-08,1.1374024924666709e-07,1.8565553018002536e-08,1.598534867917167e-06,8.221496356399434e-10,6.340170949356536e-07,1.14938562258114e-07,8.923487414761513e-11,7.26697840106168e-10,1.76273829183727e-11,0.6666666666666666
0.0001609089551208798,2.394165357560842e-07,2.7112150494382744e-07,7.823659087468438e-06,2.771207424716476e-07,9.452227855434777e-07,1.0,5.828822452589065e-07,3.4099922154466674e-09,0.10043317063037256,5.222137814415035e-05,8.128886751331015e-13,4.1831676656845064e-05,2.4942007245874037e-06,8.18240079515143e-09,3.3813315317428136e-08,1.4038282544070862e-06,2.287443690387612e-09,6.097126033375557e-09,1.3279784607063589e-09,0.6666666666666666
2.49082751698555e-05,4.3864777274371835e-09,3.4332021430190166e-09,0.00012896990506967564,0.02660159359204416,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,3.693188770151017e-12,3.8087208388102e-12,0.011073505771990504,1.1755113870273655e-07,4.950267127120698e-10,2.091102515682072e-08,4.4080164962968006e-10,1.2336046049252014e-11,5.489609660177351e-07,4.139913961645351e-10,0.3333333333333333
0.015053779064805598,2.0765513204268548e-10,1.5091059229598017e-09,1.2546303780459682e-06,0.02383293706895954,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,5.6486595661647e-10,5.412416061981122e-09,1.4422817159009114e-05,4.129542263233311e-06,1.0083275645270483e-08,5.210979082910199e-08,4.093300949925334e-08,3.9412642560173105e-08,2.0051495721006324e-10,4.883946626692713e-13,0.0
0.001962434153025526,5.856238348526794e-06,5.626812806628691e-07,3.901227461228161e-08,0.02383293706895954,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,8.740284167833075e-10,1.6420772961351934e-08,4.008730307224698e-06,2.0048337980207168e-07,9.263847333503197e-10,1.8103331498617816e-08,1.744405131045935e-07,1.465973783016875e-07,3.210678108957389e-10,8.188343935106962e-11,0.6666666666666666
3.1537264475337266e-07,0.000537727452059483,5.531614594855121e-08,5.236507947295381e-07,0.02383293706895954,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.2374875452022436e-07,6.433280402393683e-07,1.0602298683838556e-07,2.6182075544122437e-07,1.7336207755294617e-09,1.0168803274384078e-08,8.67935468518477e-06,5.781363198432295e-08,2.530262417943321e-11,1.486056167001566e-11,0.3333333333333333
3.7128696597306916e-07,4.850471600079144e-09,9.130125796398926e-08,2.406402645100958e-05,0.02383293706895954,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,6.71116751105416e-08,1.6937444032040273e-08,0.005317988548441601,5.235363733291277e-06,1.4068027269861613e-09,1.8247612606939978e-06,2.1632648677266957e-08,7.439165112271683e-10,1.8673088721721793e-11,6.356496761694217e-13,0.0
2.6831957599224913e-08,3.206625379458839e-08,1.7616314099269376e-05,1.8375294774256975e-05,0.02383293706895954,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,8.979587706898893e-11,3.782321229064843e-09,2.9962574383013743e-06,1.780556792021935e-07,2.567471708739181e-10,1.1795005183720053e-07,1.2789692616115832e-09,1.3107486002367465e-11,6.236875009077264e-11,1.747620211148201e-12,0.3333333333333333
2.8959693969467873e-07,1.6691254088015073e-05,1.8163474461917226e-05,1.0359727627172317e-05,0.019130106248180484,0.029882111076724754,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,4.541746463037333e-12,4.68785141824752e-08,5.139323272537234e-06,1.3379454129876522e-06,2.2010764653015713e-09,9.732444190714156e-08,6.231703725113722e-07,5.645605115082378e-09,1.3826048964521008e-09,9.545197009052614e-13,0.6666666666666666
1.2633422267834952e-06,0.0023497513632956286,1.4547962476696368e-07,1.4175638327834098e-07,0.02660159359204416,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,3.599915851874016e-08,1.2521890777266439e-05,0.004913686700970771,4.118024826199206e-09,4.414244940176789e-11,4.490660837604686e-09,2.502915903657977e-10,2.2327303604764718e-11,4.3129356008482245e-09,1.3644377911952262e-11,1.0
5.437318472767998e-06,6.328915453556183e-09,1.1593052187046194e-07,1.2992705385758103e-06,0.02660159359204416,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,2.5411464934456605e-08,2.6028270310278244e-09,9.744101366586323e-05,3.891711867363147e-06,7.70833346084996e-09,7.29468302268756e-08,2.372100700080886e-07,1.4758660956323069e-09,3.545000469121879e-10,1.530558999698939e-10,0.0
3.962663452224868e-08,9.021654175456024e-08,3.196419756432285e-07,2.0846926936721547e-06,0.019130106248180484,0.029882111076724754,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,3.153860690601435e-11,0.0002126036774052963,1.346086407710518e-05,1.0134996206197495e-07,4.017054301290635e-10,2.3020723951281576e-08,4.5086830846848386e-09,4.073521439710951e-11,2.0668321218038284e-11,1.2376778299867666e-12,1.0
7.438517882337852e-08,4.3902061452368255e-11,3.686899777810051e-08,6.390861163693045e-05,0.02660159359204416,0.09629586618658213,1.681307462497814e-05,0.00014474410352666514,1.5099649535161581e-06,0.001951600936147419,1.0577563571296947e-08,1.0470829088657872e-05,7.693257649241532e-06,3.036737283772696e-07,5.920923198464084e-10,7.29468302268756e-08,1.8268480943062172e-06,3.344436103831399e-08,1.6026940161313535e-11,1.3887365696660694e-12,0.3333333333333333
0.0023274953389663088,7.085694436107158e-06,0.00040553768384419024,1.0611660306989918e-06,0.05741405435682342,0.020230769443514717,1.681307462497814e-05,0.0008874833342791698,3.90290375138283e-08,0.001951600936147419,3.3996521970198214e-08,2.648272726841138e-09,0.000822768573844099,2.916317007958709e-08,3.8023794445813173e-11,1.3624010301980962e-07,1.0395647235768324e-09,4.3104332715435134e-11,2.345653227978125e-11,2.700977535324102e-11,1.0
2.359424791749664e-07,1.4696103928020667e-08,0.00011677933772335689,5.740574385106381e-06,0.15437922659189918,0.21008987460229178,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,1.749309518785539e-10,5.2129838069554546e-08,5.172492743336206e-07,1.641896894537578e-09,1.2175928524513642e-10,1.848529860688855e-10,5.2668402466965935e-09,6.210947838522189e-11,6.619072017202104e-12,1.6033933605972596e-12,0.3333333333333333
6.378096658076132e-07,1.653477508323405e-05,4.408613601289425e-09,9.617318615919668e-06,0.12391638118735082,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,1.0919778825338966e-06,1.1345588191335956e-07,0.003418036618655635,1.431184566363936e-08,1.365441418979339e-09,1.310059200899894e-10,5.212606098023114e-08,2.2838244665228679e-10,2.4671983601939834e-11,1.7149020609875657e-10,0.3333333333333333
1.5118969281878612e-09,1.2318101488242828e-05,3.494509130135491e-05,7.117151632737063e-06,0.08911247576218427,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,1.104093164349943e-09,6.230666105337699e-08,2.3409166219800666e-06,1.4155692218887552e-09,1.2544756605050177e-10,1.445904594642559e-10,1.6610495070790315e-08,8.301326117159588e-10,2.9078389554638535e-10,5.483940750122539e-12,0.3333333333333333
2.3789053219642932e-09,3.182402713193012e-09,1.618263359617787e-07,1.3928519311123009e-05,0.08911247576218427,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,6.784158724581962e-08,2.4247557977077398e-06,0.00011583554966171468,1.5473201466761662e-09,1.8402395489253699e-09,2.2613400923184557e-12,3.4515841841081406e-09,3.265378443524177e-09,5.8029201869822676e-09,3.677922228768806e-12,0.3333333333333333
2.592970613698505e-06,3.2233196292188136e-08,8.688571818189651e-07,8.019317271860193e-06,0.09946460928594043,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,5.257970275381165e-12,5.555801056650757e-11,3.0783520389447424e-08,4.50125164776343e-09,6.67159928455103e-10,6.183579186494991e-11,5.362816762753275e-10,3.265378443524177e-09,6.421275221409772e-10,5.329772278789139e-12,0.3333333333333333
2.064268549679176e-06,1.2648567251676354e-06,1.2774331484948949e-06,4.851904820656533e-05,0.09946460928594043,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,7.588773395516315e-10,4.159934251879079e-07,7.730514644768245e-06,1.2950345971238461e-09,7.745163813731421e-10,3.5173770902035458e-12,6.8709137149530785e-09,1.7394751648021665e-09,3.285751997418784e-09,1.1502144775503524e-11,0.3333333333333333
1.3563179091407887e-07,0.00014607091243968033,0.0001672919195519809,3.997569911168937e-05,0.09946460928594043,0.3103157706594042,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,5.5902936100669866e-08,5.657402821962005e-10,1.1769200867992897e-05,1.961740236414048e-09,3.8023794445813173e-11,1.800042170143341e-09,1.5706586829646264e-09,2.7332165542533986e-11,3.7833900125999714e-11,8.172791983686903e-12,1.0
3.587071854414228e-07,6.13096914798064e-07,2.8290375526955342e-05,0.00013273536574704174,0.11101934270633866,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,3.2530528913471484e-11,3.1631389305903786e-12,2.6624285765083144e-07,2.3438789336170544e-09,2.4919856021243205e-10,1.0745699555476381e-10,2.7845566228317906e-10,4.9626752805052975e-11,2.9807643141457474e-10,1.254346077771785e-10,0.3333333333333333
0.000305974154635003,0.000973377852255439,4.980973101033118e-05,1.196376343142152e-06,0.11101934270633866,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,8.461030219997684e-09,1.9242035963363144e-07,4.688690426354616e-07,1.0025929621769679e-08,6.285063804192219e-10,2.6023025770190093e-10,9.362868480408896e-09,2.8461449683936625e-10,3.6338766481042805e-10,1.1683508508993835e-12,0.3333333333333333
1.0133238784582255e-06,0.006723018001375093,8.352039357229398e-08,5.506215309710445e-08,0.11101934270633866,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,2.504114649188263e-10,1.7292700760836706e-07,2.7222352089236325e-05,3.923213656859607e-08,1.0131454046239369e-09,1.1118683312518622e-09,5.755334867010722e-09,3.007037582445713e-10,2.7987064238707655e-11,8.172791983686903e-12,1.0
4.845549655220381e-08,7.367752557546532e-09,3.128578542021361e-05,1.0122997848351833e-06,0.13831165934124398,0.3103157706594042,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,3.366998042577895e-07,1.7139343322831522e-08,6.846763936025403e-06,1.961740236414048e-09,2.9806182204662743e-10,5.58339691456593e-11,9.474295946982872e-10,1.3509331367262908e-11,1.6865747687427856e-11,6.888576228228251e-12,0.3333333333333333
6.713970342141535e-08,8.768809728193484e-10,2.911530040158441e-06,0.00018660101849698194,0.15437922659189918,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,5.223734193296568e-10,4.072980879533659e-11,1.188867370171625e-05,2.5320157019136537e-10,4.547959796143654e-11,4.312644622035339e-11,3.891011805375827e-10,1.3922325568741089e-11,4.5408704496339276e-10,8.022249571137204e-13,0.3333333333333333
2.3370058273452143e-05,1.1105487264272388e-08,0.0004080781246977578,2.860254125219409e-08,0.17231335155943187,0.2553315522552553,6.64847242013557e-05,0.0007258600323919689,2.9603433781794253e-10,0.010085220171021626,3.9015539198129105e-09,3.9049988467994123e-10,3.724622494445332e-05,5.3780067556054415e-09,4.663461218359352e-10,1.5188826182462028e-10,9.785562425426512e-09,5.552685149656528e-11,8.000954424306102e-11,8.408941022368386e-12,0.3333333333333333
